split_mode,primary,comparator,seed,metric,improvement_definition,bootstrap_replicates,mean_improvement,std_improvement,ci_lower_2.5,ci_upper_97.5
official,tim_sfsa,lstm_classifier,2346,48h_hss2,primary_minus_comparator,1000,0.06497857715709161,0.03311949682732802,0.002943195868450608,0.12676018719305834
official,tim_sfsa,lstm_classifier,2346,48h_bss,primary_minus_comparator,1000,0.03442137382717918,0.026228972963621252,-0.014408768383201364,0.0871848854221735
official,tim_sfsa,lstm_classifier,2347,harrell_c_index,primary_minus_comparator,1000,0.008593346393484065,0.0041882640303263444,0.00041171506965211047,0.016628647355849173
official,tim_sfsa,lstm_classifier,2347,uno_c_index,primary_minus_comparator,1000,0.027293983703969963,0.02536722073111272,-0.011937964488573812,0.0894897128292944
official,tim_sfsa,lstm_classifier,2347,integrated_auc,primary_minus_comparator,1000,0.00259481132386742,0.003659298085343232,-0.0049903074141150715,0.009274329849808196
official,tim_sfsa,lstm_classifier,2347,integrated_brier_score,comparator_minus_primary,1000,0.0007998093033641857,0.0012425108302400287,-0.0013004150596447296,0.0035743181444963835
official,tim_sfsa,lstm_classifier,2347,24h_tss,primary_minus_comparator,1000,0.016690468776418447,0.03277596559728195,-0.060161551871581655,0.06638965222326795
official,tim_sfsa,lstm_classifier,2347,24h_hss2,primary_minus_comparator,1000,0.14363484555588643,0.03062511921786248,0.08898238857479826,0.2090933528689886
official,tim_sfsa,lstm_classifier,2347,24h_bss,primary_minus_comparator,1000,0.022008655039002626,0.022780320228045353,-0.017633088758783975,0.06635282700128571
official,tim_sfsa,lstm_classifier,2347,48h_tss,primary_minus_comparator,1000,0.02169350049692426,0.02789556011554776,-0.040716474483531356,0.06706862780663408
official,tim_sfsa,lstm_classifier,2347,48h_hss2,primary_minus_comparator,1000,0.007228441828773307,0.018347548439467384,-0.033506451332568764,0.03840789623855714
official,tim_sfsa,lstm_classifier,2347,48h_bss,primary_minus_comparator,1000,0.01070830677077992,0.018776019215774008,-0.02502799958878873,0.047624286588818225
official,tim_sfsa,lstm_linear_cox,2345,harrell_c_index,primary_minus_comparator,1000,0.0015194152901659998,0.0027222766803868368,-0.004137317710749458,0.006390431577946589
official,tim_sfsa,lstm_linear_cox,2345,uno_c_index,primary_minus_comparator,1000,0.03403340990687704,0.024530361769760967,0.000732163581044751,0.09318569201589959
official,tim_sfsa,lstm_linear_cox,2345,integrated_auc,primary_minus_comparator,1000,-0.00027244255197006375,0.0034193436746988554,-0.008173486081640535,0.00565847322234531
official,tim_sfsa,lstm_linear_cox,2345,integrated_brier_score,comparator_minus_primary,1000,0.0005322877891885951,0.001097533710229829,-0.0012795126724560472,0.002914083349741117
official,tim_sfsa,lstm_linear_cox,2345,24h_tss,primary_minus_comparator,1000,-0.0006519718684383644,0.02175179878172115,-0.0518112660165257,0.033440566791035076
official,tim_sfsa,lstm_linear_cox,2345,24h_hss2,primary_minus_comparator,1000,0.004493787109711036,0.012431880015914176,-0.022337251864689968,0.026915663965631696
official,tim_sfsa,lstm_linear_cox,2345,24h_bss,primary_minus_comparator,1000,-0.0017415750890310555,0.020622817073223904,-0.03665423017539255,0.03755013691008919
official,tim_sfsa,lstm_linear_cox,2345,48h_tss,primary_minus_comparator,1000,0.00735872032596985,0.024589922546124646,-0.03991257045047395,0.056290687930690725
official,tim_sfsa,lstm_linear_cox,2345,48h_hss2,primary_minus_comparator,1000,-0.03117262970806585,0.023385053180102592,-0.082259490946492,0.009357603824522463
official,tim_sfsa,lstm_linear_cox,2345,48h_bss,primary_minus_comparator,1000,0.007225835466222564,0.017627708585760172,-0.026207387272550314,0.0405639209482693
official,tim_sfsa,lstm_linear_cox,2346,harrell_c_index,primary_minus_comparator,1000,0.005367745320612286,0.0031044655802929546,-0.0007826299749678799,0.011099177021911445
official,tim_sfsa,lstm_linear_cox,2346,uno_c_index,primary_minus_comparator,1000,0.005388859486916478,0.011434435868564394,-0.014492157645521381,0.03126493809134759
official,tim_sfsa,lstm_linear_cox,2346,integrated_auc,primary_minus_comparator,1000,0.0033084706220058587,0.003101911185706922,-0.0032921064225763684,0.009419673623419627
official,tim_sfsa,lstm_linear_cox,2346,integrated_brier_score,comparator_minus_primary,1000,0.0015205044886736027,0.0014463778918636155,-0.0007651221871160003,0.00467912910890409
official,tim_sfsa,lstm_linear_cox,2346,24h_tss,primary_minus_comparator,1000,0.03544206139441456,0.025517877901897214,-0.006958597023436997,0.08454838047087668
official,tim_sfsa,lstm_linear_cox,2346,24h_hss2,primary_minus_comparator,1000,-0.0029421222261955034,0.01906597395435583,-0.04174852243090506,0.03315178536265321
official,tim_sfsa,lstm_linear_cox,2346,24h_bss,primary_minus_comparator,1000,0.052939086642412564,0.020303720271985397,0.01541193538619441,0.09014739220967372
official,tim_sfsa,lstm_linear_cox,2346,48h_tss,primary_minus_comparator,1000,0.03949557716392163,0.02134565379136584,0.006801660125808386,0.08797613422345274
official,tim_sfsa,lstm_linear_cox,2346,48h_hss2,primary_minus_comparator,1000,0.06172981979202247,0.028761713951926404,0.007696122534528438,0.120574455897706
official,tim_sfsa,lstm_linear_cox,2346,48h_bss,primary_minus_comparator,1000,0.038337577540558665,0.01850701591207429,-0.0006853239321710277,0.07321547002813876
official,tim_sfsa,lstm_linear_cox,2347,harrell_c_index,primary_minus_comparator,1000,-0.002364267028795944,0.002574395145815097,-0.007613041282272676,0.0024604911360815293
official,tim_sfsa,lstm_linear_cox,2347,uno_c_index,primary_minus_comparator,1000,0.00013839628120556325,0.006105779666569852,-0.01004021071486301,0.015248783908239336
official,tim_sfsa,lstm_linear_cox,2347,integrated_auc,primary_minus_comparator,1000,-0.0038238376763472027,0.002588029963993783,-0.009871092630644323,0.00037806198457797894
official,tim_sfsa,lstm_linear_cox,2347,integrated_brier_score,comparator_minus_primary,1000,0.0009555614393775519,0.0007659593394338609,-0.00025493653390607635,0.0026784360691863244
official,tim_sfsa,lstm_linear_cox,2347,24h_tss,primary_minus_comparator,1000,0.000838361273164414,0.02369031624940051,-0.05474688379964757,0.03652523228197737
official,tim_sfsa,lstm_linear_cox,2347,24h_hss2,primary_minus_comparator,1000,0.019494654517252637,0.015449737118468372,-0.012076754477741461,0.05000676874030849
official,tim_sfsa,lstm_linear_cox,2347,24h_bss,primary_minus_comparator,1000,0.020232910985733887,0.013966849703759613,-0.006142648359317154,0.046928327095274606
official,tim_sfsa,lstm_linear_cox,2347,48h_tss,primary_minus_comparator,1000,0.0026986727876268544,0.01904350915541079,-0.04045952492229101,0.03370948736229492
official,tim_sfsa,lstm_linear_cox,2347,48h_hss2,primary_minus_comparator,1000,0.023443491175087466,0.015506365587856842,-0.007564859317112032,0.05568075945030407
official,tim_sfsa,lstm_linear_cox,2347,48h_bss,primary_minus_comparator,1000,0.020282506091728988,0.010483857761247635,0.0003659984357889335,0.04134899792091254
official,tim_sfsa,no_connector,2345,harrell_c_index,primary_minus_comparator,1000,0.03646764465585818,0.01760675508117469,0.010277426660243144,0.07709051990249283
official,tim_sfsa,no_connector,2345,uno_c_index,primary_minus_comparator,1000,0.024072919978055777,0.04328309334252186,-0.06347349068621502,0.10688677283032572
official,tim_sfsa,no_connector,2345,integrated_auc,primary_minus_comparator,1000,0.03642278582593096,0.019529912782228088,0.006650074981890525,0.08272501598234247
official,tim_sfsa,no_connector,2345,integrated_brier_score,comparator_minus_primary,1000,0.0021109815524130043,0.0014974661450203768,-0.00036723839919966815,0.005277127794472838
official,tim_sfsa,no_connector,2345,24h_tss,primary_minus_comparator,1000,-0.007021485337416246,0.01660714087094462,-0.050119631167661174,0.01194149134447654
official,tim_sfsa,no_connector,2345,24h_hss2,primary_minus_comparator,1000,0.03206937244535773,0.016697297037203088,0.0020985830929412365,0.06923683904350103
official,tim_sfsa,no_connector,2345,24h_bss,primary_minus_comparator,1000,0.04476071953028253,0.03334234512598207,-0.02617142764542464,0.10137548100464135
official,tim_sfsa,no_connector,2345,48h_tss,primary_minus_comparator,1000,0.003038382995117445,0.023726610030465535,-0.039579886636096046,0.059938116913629325
official,tim_sfsa,no_connector,2345,48h_hss2,primary_minus_comparator,1000,-0.002847293740595442,0.025175001464064192,-0.0496394007749684,0.047711152718670824
official,tim_sfsa,no_connector,2345,48h_bss,primary_minus_comparator,1000,0.03187359930383552,0.02390503933969333,-0.01677121572841045,0.07379129501347167
official,tim_sfsa,no_connector,2346,harrell_c_index,primary_minus_comparator,1000,0.0406300757753971,0.01682399524702273,0.014643722996919942,0.07930750550929166
official,tim_sfsa,no_connector,2346,uno_c_index,primary_minus_comparator,1000,0.04115555257162648,0.04366515165532645,-0.04573131851278332,0.12562604885634596
official,tim_sfsa,no_connector,2346,integrated_auc,primary_minus_comparator,1000,0.040202615904084846,0.018604938113210002,0.01165642273751436,0.08390772122226534
official,tim_sfsa,no_connector,2346,integrated_brier_score,comparator_minus_primary,1000,0.0021710373707214147,0.001621155222676797,-0.0008383296473350698,0.005503793045205794
official,tim_sfsa,no_connector,2346,24h_tss,primary_minus_comparator,1000,-0.0009557400588630088,0.0026245708685325095,-0.006765101336050494,0.00401223771817959
official,tim_sfsa,no_connector,2346,24h_hss2,primary_minus_comparator,1000,-0.004588190992667535,0.013220743738635916,-0.0335396405161055,0.02209679205561482
official,tim_sfsa,no_connector,2346,24h_bss,primary_minus_comparator,1000,0.061218641438530175,0.03260128517119013,-0.01452000174068677,0.11027170595715868
official,tim_sfsa,no_connector,2346,48h_tss,primary_minus_comparator,1000,0.0017214175302634506,0.02120188935706493,-0.023565467504432194,0.05154549495241901
official,tim_sfsa,no_connector,2346,48h_hss2,primary_minus_comparator,1000,-0.0598267302954156,0.02978556298781172,-0.12369303611967837,-0.0027706200460776874
official,tim_sfsa,no_connector,2346,48h_bss,primary_minus_comparator,1000,0.039790177445847265,0.02662282593786792,-0.019497120268140707,0.08407017653629012
official,tim_sfsa,no_connector,2347,harrell_c_index,primary_minus_comparator,1000,0.03192856574487368,0.015866126056855823,0.006975130149677803,0.06732690983170023
official,tim_sfsa,no_connector,2347,uno_c_index,primary_minus_comparator,1000,0.03441911409670425,0.03652547550088286,-0.04007594583948884,0.10232079320084723
official,tim_sfsa,no_connector,2347,integrated_auc,primary_minus_comparator,1000,0.026564727356671126,0.01630814624744668,0.0006108918586567038,0.06263153227831526
official,tim_sfsa,no_connector,2347,integrated_brier_score,comparator_minus_primary,1000,0.0022372736458879353,0.001328364102419765,-0.00020961195034622238,0.004939546354379929
official,tim_sfsa,no_connector,2347,24h_tss,primary_minus_comparator,1000,-0.010429103680264533,0.018433635514162147,-0.05648222085949262,0.009852703037847655
official,tim_sfsa,no_connector,2347,24h_hss2,primary_minus_comparator,1000,0.021809630343969006,0.01652163571133442,-0.008957336159676702,0.0582853853139682
official,tim_sfsa,no_connector,2347,24h_bss,primary_minus_comparator,1000,0.04405809175809446,0.031736800818790774,-0.03338362389210645,0.09525328722833049
official,tim_sfsa,no_connector,2347,48h_tss,primary_minus_comparator,1000,-0.0073582554497851,0.014672034789245446,-0.04535787437226764,0.01040492533718695
official,tim_sfsa,no_connector,2347,48h_hss2,primary_minus_comparator,1000,0.022256389349102106,0.016526549503410114,-0.007260312343775562,0.05822183709186383
official,tim_sfsa,no_connector,2347,48h_bss,primary_minus_comparator,1000,0.03155363702494085,0.02267205976888274,-0.015142049662763219,0.07108239920110629
official,tim_sfsa,no_lstm,2345,harrell_c_index,primary_minus_comparator,1000,0.06065075820988424,0.020740982210039324,0.02839082861795755,0.11386965456259211
official,tim_sfsa,no_lstm,2345,uno_c_index,primary_minus_comparator,1000,0.06478126192450537,0.04784553402141399,-0.03013574734077597,0.16516690465017964
official,tim_sfsa,no_lstm,2345,integrated_auc,primary_minus_comparator,1000,0.06498962490715737,0.023747885481884987,0.028682327283366914,0.12303727267960954
official,tim_sfsa,no_lstm,2345,integrated_brier_score,comparator_minus_primary,1000,0.0384668581745644,0.013389690675683671,0.015108693495793172,0.06548994770813885
official,tim_sfsa,no_lstm,2345,24h_tss,primary_minus_comparator,1000,0.09933573253690489,0.033618240357731796,0.026374741347607374,0.1601783376130342
official,tim_sfsa,no_lstm,2345,24h_hss2,primary_minus_comparator,1000,0.3293293916739034,0.04399680745989341,0.2494047689834546,0.4212202207882851
official,tim_sfsa,no_lstm,2345,24h_bss,primary_minus_comparator,1000,0.5035332296914619,0.1117693475640138,0.25408450879351746,0.6717089629689463
official,tim_sfsa,no_lstm,2345,48h_tss,primary_minus_comparator,1000,0.08669873538863604,0.03529280554913309,0.020650375459264365,0.16119526849538687
official,tim_sfsa,no_lstm,2345,48h_hss2,primary_minus_comparator,1000,0.24339471153006598,0.04037590248321528,0.172638129434978,0.3277648023153342
official,tim_sfsa,no_lstm,2345,48h_bss,primary_minus_comparator,1000,0.5699420963181553,0.09576057965051835,0.35753782366154024,0.7252771758000253
official,tim_sfsa,no_lstm,2346,harrell_c_index,primary_minus_comparator,1000,0.030090579237858333,0.01536826082639318,0.0059397887063521535,0.06461710537666766
official,tim_sfsa,no_lstm,2346,uno_c_index,primary_minus_comparator,1000,0.060351961370337846,0.03876631368626966,-0.0076645587170724805,0.14421079366787767
official,tim_sfsa,no_lstm,2346,integrated_auc,primary_minus_comparator,1000,0.03161503763055937,0.016391607842901258,0.005351290695093575,0.06737182984617911
official,tim_sfsa,no_lstm,2346,integrated_brier_score,comparator_minus_primary,1000,0.03665834683827827,0.011932066228396728,0.016091491635609124,0.060006548208147124
official,tim_sfsa,no_lstm,2346,24h_tss,primary_minus_comparator,1000,0.049081960608447064,0.026696796965964012,0.0115583732876547,0.11162839952884983
official,tim_sfsa,no_lstm,2346,24h_hss2,primary_minus_comparator,1000,0.08637562397368488,0.02621902198103086,0.03938845430256935,0.14643861363755142
official,tim_sfsa,no_lstm,2346,24h_bss,primary_minus_comparator,1000,0.4917547323150787,0.0994837084008763,0.2500398935957056,0.6459406696940122
official,tim_sfsa,no_lstm,2346,48h_tss,primary_minus_comparator,1000,0.06074147797781967,0.028604888615317382,0.013321441083212827,0.12312108039494415
official,tim_sfsa,no_lstm,2346,48h_hss2,primary_minus_comparator,1000,0.04588953993261977,0.029540545242080687,-0.010816874014066774,0.10547185871044848
official,tim_sfsa,no_lstm,2346,48h_bss,primary_minus_comparator,1000,0.5459682726770304,0.08214113474791698,0.3623372760757442,0.6766930601689358
official,tim_sfsa,no_lstm,2347,harrell_c_index,primary_minus_comparator,1000,0.06964118362248489,0.021527023647169706,0.03636405088767588,0.12129237653176447
official,tim_sfsa,no_lstm,2347,uno_c_index,primary_minus_comparator,1000,0.05332761913570367,0.02658631728331143,0.002961658522366359,0.10577546027907912
official,tim_sfsa,no_lstm,2347,integrated_auc,primary_minus_comparator,1000,0.0606086248743981,0.022036354015056953,0.025837914328553375,0.11569223756976656
official,tim_sfsa,no_lstm,2347,integrated_brier_score,comparator_minus_primary,1000,0.03646072879229809,0.011122363273109514,0.01676671923354297,0.05891556182454529
official,tim_sfsa,no_lstm,2347,24h_tss,primary_minus_comparator,1000,0.16192116260785094,0.047669194298240694,0.09226625078277786,0.2876696290951881
official,tim_sfsa,no_lstm,2347,24h_hss2,primary_minus_comparator,1000,0.2989521555879678,0.043028802474321316,0.2253846393665795,0.39161101844996093
official,tim_sfsa,no_lstm,2347,24h_bss,primary_minus_comparator,1000,0.4820867937908594,0.09715787092713406,0.2574407340715146,0.631460999416513
official,tim_sfsa,no_lstm,2347,48h_tss,primary_minus_comparator,1000,0.14799564147115393,0.040815813137187865,0.0720343196450288,0.23694303490831278
official,tim_sfsa,no_lstm,2347,48h_hss2,primary_minus_comparator,1000,0.31999196850981393,0.04597482161721018,0.23827776747416904,0.41532571616696107
official,tim_sfsa,no_lstm,2347,48h_bss,primary_minus_comparator,1000,0.5448836804411774,0.08133391798742326,0.35992287911300125,0.6731009378087164
official,tim_sfsa,no_pretraining,2345,harrell_c_index,primary_minus_comparator,1000,0.0003118284814854798,0.0016569141081373023,-0.003275738586476695,0.0035001882531707136
official,tim_sfsa,no_pretraining,2345,uno_c_index,primary_minus_comparator,1000,-0.000937763448854581,0.007494115878393326,-0.018541930184485966,0.011557017176712195
official,tim_sfsa,no_pretraining,2345,integrated_auc,primary_minus_comparator,1000,0.001113807472024831,0.0017863745571174458,-0.002598124820765546,0.0048137255922501695
official,tim_sfsa,no_pretraining,2345,integrated_brier_score,comparator_minus_primary,1000,0.0005469583950735658,0.0003500290633628022,-0.00014403615570027063,0.0012455964426614486
official,tim_sfsa,no_pretraining,2345,24h_tss,primary_minus_comparator,1000,0.0,0.0,0.0,0.0
official,tim_sfsa,no_pretraining,2345,24h_hss2,primary_minus_comparator,1000,0.0,0.0,0.0,0.0
official,tim_sfsa,no_pretraining,2345,24h_bss,primary_minus_comparator,1000,-0.004430854212371709,0.006435954627997919,-0.017845786953172172,0.007340079317461351
official,tim_sfsa,no_pretraining,2345,48h_tss,primary_minus_comparator,1000,-0.029471918486560025,0.03247687818592702,-0.10871821493260928,0.020720958635944423
official,tim_sfsa,no_pretraining,2345,48h_hss2,primary_minus_comparator,1000,0.0691909140919387,0.029687558006555682,0.015036363461317457,0.1300150665788509
official,tim_sfsa,no_pretraining,2345,48h_bss,primary_minus_comparator,1000,0.005801304941809406,0.006343992551565565,-0.007164266801842231,0.01849820571981969
official,tim_sfsa,no_pretraining,2346,harrell_c_index,primary_minus_comparator,1000,0.0015566239031270892,0.0017862571639853861,-0.001623534905923818,0.005465507747084596
official,tim_sfsa,no_pretraining,2346,uno_c_index,primary_minus_comparator,1000,0.006665039080353864,0.005547182060959185,-0.0016520508058925215,0.019437088580403054
official,tim_sfsa,no_pretraining,2346,integrated_auc,primary_minus_comparator,1000,0.0023651430236924743,0.002260567502745061,-0.0014619834328664148,0.007337160318954199
official,tim_sfsa,no_pretraining,2346,integrated_brier_score,comparator_minus_primary,1000,0.0009724397591049105,0.0004875900187000361,5.379976006676702e-05,0.001953025663721501
official,tim_sfsa,no_pretraining,2346,24h_tss,primary_minus_comparator,1000,0.010518681563527001,0.02519223930767984,-0.039840155081062145,0.06334828193967589
official,tim_sfsa,no_pretraining,2346,24h_hss2,primary_minus_comparator,1000,0.05316798791622254,0.02245826876601524,0.015393006372530632,0.105015003186813
official,tim_sfsa,no_pretraining,2346,24h_bss,primary_minus_comparator,1000,0.01315114703979441,0.008142414078374724,-0.0064188204421348795,0.02609289969499601
official,tim_sfsa,no_pretraining,2346,48h_tss,primary_minus_comparator,1000,-0.0011575844614513423,0.020097910215538504,-0.04185362878027445,0.040278502352905164
official,tim_sfsa,no_pretraining,2346,48h_hss2,primary_minus_comparator,1000,-0.0006313350975105118,0.01625798358267162,-0.033658787024799144,0.03201029754527214
official,tim_sfsa,no_pretraining,2346,48h_bss,primary_minus_comparator,1000,0.014270882069512165,0.007316480950614951,-0.0022195274483241927,0.02661446507754265
official,tim_sfsa,no_pretraining,2347,harrell_c_index,primary_minus_comparator,1000,-2.0957474717675505e-07,0.0023807439413105437,-0.004774181279916923,0.00446564105450761
official,tim_sfsa,no_pretraining,2347,uno_c_index,primary_minus_comparator,1000,0.0057381749431778106,0.009746351598897151,-0.012001340747980881,0.027758821792399614
official,tim_sfsa,no_pretraining,2347,integrated_auc,primary_minus_comparator,1000,0.0004035679276179425,0.0028486859556858548,-0.005527974898945309,0.005594985468961884
official,tim_sfsa,no_pretraining,2347,integrated_brier_score,comparator_minus_primary,1000,0.0010012410462631651,0.00035721234359260145,0.0003822425420346918,0.0017596704231860822
official,tim_sfsa,no_pretraining,2347,24h_tss,primary_minus_comparator,1000,0.01211969539433672,0.011553179264338347,-0.0029386572913696783,0.0355171397913931
official,tim_sfsa,no_pretraining,2347,24h_hss2,primary_minus_comparator,1000,0.0018192744513025518,0.008822966447472214,-0.01630389408685074,0.01672082668041099
official,tim_sfsa,no_pretraining,2347,24h_bss,primary_minus_comparator,1000,0.005968374349034115,0.008089493657150715,-0.008708324592458802,0.021858693984833682
official,tim_sfsa,no_pretraining,2347,48h_tss,primary_minus_comparator,1000,-0.0281920629132643,0.030346449197175312,-0.10147768536810006,0.013213705138852058
official,tim_sfsa,no_pretraining,2347,48h_hss2,primary_minus_comparator,1000,0.048431539413030425,0.025864490232471084,-0.0023431255285656844,0.10108406218145813
official,tim_sfsa,no_pretraining,2347,48h_bss,primary_minus_comparator,1000,0.01134500810037315,0.005215218094533293,0.0014073322398734328,0.021655128790422844
official,tim_sfsa,svm,2345,harrell_c_index,primary_minus_comparator,1000,0.05730043203454706,0.025437388978856716,0.019219919192200167,0.118988070589867
official,tim_sfsa,svm,2345,uno_c_index,primary_minus_comparator,1000,0.07728888161280324,0.060668006168103854,-0.03711846704081498,0.21145613921309533
official,tim_sfsa,svm,2345,integrated_auc,primary_minus_comparator,1000,0.033032064181630794,0.018355653096850322,0.005700511028889074,0.07525657788175626
official,tim_sfsa,svm,2345,integrated_brier_score,comparator_minus_primary,1000,0.00305923285918138,0.0014263633348173344,0.00044612530530688867,0.0058398788556781435
official,tim_sfsa,svm,2345,24h_tss,primary_minus_comparator,1000,0.028074592223175755,0.017848442422562602,0.005946334474874549,0.07055379828191223
official,tim_sfsa,svm,2345,24h_hss2,primary_minus_comparator,1000,0.06681320982699637,0.025704267206879784,0.022125143447641344,0.12776363068033678
official,tim_sfsa,svm,2345,24h_bss,primary_minus_comparator,1000,0.09562449089872586,0.056253758929990995,0.006399112596497792,0.21551293238256897
official,tim_sfsa,svm,2345,48h_tss,primary_minus_comparator,1000,0.06914808535605864,0.0370545028398419,0.014302006023053098,0.16292617558776853
official,tim_sfsa,svm,2345,48h_hss2,primary_minus_comparator,1000,-0.01497900296202408,0.02636321127156419,-0.06834627264786959,0.03837924772249575
official,tim_sfsa,svm,2345,48h_bss,primary_minus_comparator,1000,0.05833174914793813,0.03161262866779717,0.005229080507809164,0.12523702307461385
official,tim_sfsa,svm,2346,harrell_c_index,primary_minus_comparator,1000,0.059782764026568465,0.024692136601129996,0.02266763473341718,0.1190185776636172
official,tim_sfsa,svm,2346,uno_c_index,primary_minus_comparator,1000,0.08508072627298142,0.06576348250576933,-0.03703382500464791,0.2268952705564243
official,tim_sfsa,svm,2346,integrated_auc,primary_minus_comparator,1000,0.03597815118100734,0.01777180689297023,0.010216986039139776,0.07627706813485008
official,tim_sfsa,svm,2346,integrated_brier_score,comparator_minus_primary,1000,0.003300360869512133,0.0015642565217978614,0.0004478124031634289,0.006603516379256666
official,tim_sfsa,svm,2346,24h_tss,primary_minus_comparator,1000,0.03657498389236264,0.02461266909294203,0.0010136947080194413,0.09479002521876263
official,tim_sfsa,svm,2346,24h_hss2,primary_minus_comparator,1000,0.04094433847894268,0.025705607774259173,-0.005171649558863706,0.0975845366687565
official,tim_sfsa,svm,2346,24h_bss,primary_minus_comparator,1000,0.11297910094311103,0.05803921503819023,0.02026279432665068,0.24340037876483758
official,tim_sfsa,svm,2346,48h_tss,primary_minus_comparator,1000,0.07170423763121772,0.037577225450712785,0.013643565343251274,0.15994983998766352
official,tim_sfsa,svm,2346,48h_hss2,primary_minus_comparator,1000,-0.04927303963800386,0.0318138561648816,-0.11631298106418783,0.007222260131244041
official,tim_sfsa,svm,2346,48h_bss,primary_minus_comparator,1000,0.06682868124748215,0.033315769597074205,0.012639347816510866,0.1390114967413658
official,tim_sfsa,svm,2347,harrell_c_index,primary_minus_comparator,1000,0.05413862399586254,0.023179472121600958,0.018336292155163726,0.10476851710524142
official,tim_sfsa,svm,2347,uno_c_index,primary_minus_comparator,1000,0.07849198099707899,0.06510195331176608,-0.03992917815186292,0.2234750159355429
official,tim_sfsa,svm,2347,integrated_auc,primary_minus_comparator,1000,0.03161385745916019,0.017169920917543928,0.005300299052353375,0.07133515293639779
official,tim_sfsa,svm,2347,integrated_brier_score,comparator_minus_primary,1000,0.002864020961701961,0.001530959841370137,-7.726764785033766e-05,0.005907387989319028
official,tim_sfsa,svm,2347,24h_tss,primary_minus_comparator,1000,0.030424539186913065,0.017152819681664884,0.008744251172213552,0.07437329907763053
official,tim_sfsa,svm,2347,24h_hss2,primary_minus_comparator,1000,0.07905755795891042,0.02614858516084199,0.034020138232280575,0.14001168416288165
official,tim_sfsa,svm,2347,24h_bss,primary_minus_comparator,1000,0.08694109097047661,0.05829673312406583,-0.007106189615345158,0.20847257553519868
official,tim_sfsa,svm,2347,48h_tss,primary_minus_comparator,1000,0.062194347764924315,0.02846919753318454,0.013703222017592366,0.1203595979220446
official,tim_sfsa,svm,2347,48h_hss2,primary_minus_comparator,1000,0.021397590388255304,0.018059979456456904,-0.011981728765218913,0.05952470402560922
official,tim_sfsa,svm,2347,48h_bss,primary_minus_comparator,1000,0.05192220630747906,0.03398007176476289,-0.004263978212478333,0.12902364354278975
official,tim_sfsa,validation_pruned,2345,harrell_c_index,primary_minus_comparator,1000,-0.002450754824009773,0.002380182505959396,-0.007492486938999679,0.002320696929774565
official,tim_sfsa,validation_pruned,2345,uno_c_index,primary_minus_comparator,1000,0.006213485994603345,0.014348675874928907,-0.014627581044787383,0.04087057532651243
official,tim_sfsa,validation_pruned,2345,integrated_auc,primary_minus_comparator,1000,-0.0022749824881913598,0.0025899776040636028,-0.007861674414625578,0.0027336636949180588
official,tim_sfsa,validation_pruned,2345,integrated_brier_score,comparator_minus_primary,1000,0.0001179647416641102,0.0007391125344463686,-0.0013174550181340844,0.001676624140303285
official,tim_sfsa,validation_pruned,2345,24h_tss,primary_minus_comparator,1000,0.014949634432156383,0.004130890479377139,0.00775156936441972,0.023622047244094446
official,tim_sfsa,validation_pruned,2345,24h_hss2,primary_minus_comparator,1000,0.07076710399740084,0.021778903335318928,0.03421650380016485,0.11763117868561919
official,tim_sfsa,validation_pruned,2345,24h_bss,primary_minus_comparator,1000,-0.024967236446449513,0.010677523203944465,-0.044639172530221295,-0.0029864719892998067
official,tim_sfsa,validation_pruned,2345,48h_tss,primary_minus_comparator,1000,0.015220630680789004,0.019862719007018054,-0.009122267172750253,0.06223079393746538
official,tim_sfsa,validation_pruned,2345,48h_hss2,primary_minus_comparator,1000,0.0038902467914716504,0.02591433004990712,-0.05054861557661495,0.0573811346609467
official,tim_sfsa,validation_pruned,2345,48h_bss,primary_minus_comparator,1000,-0.01135978448522415,0.01280411298338158,-0.0320806829478156,0.01808223277239762
official,tim_sfsa,validation_pruned,2346,harrell_c_index,primary_minus_comparator,1000,0.0039015138328116687,0.003580077411349839,-0.0016702841286487468,0.012249799640860598
official,tim_sfsa,validation_pruned,2346,uno_c_index,primary_minus_comparator,1000,0.038396963027418476,0.03193038950014994,-0.0027384964266153862,0.11574993749194515
official,tim_sfsa,validation_pruned,2346,integrated_auc,primary_minus_comparator,1000,0.0044852202127051224,0.003652494180736914,-0.0012889570760194814,0.012473270229807284
official,tim_sfsa,validation_pruned,2346,integrated_brier_score,comparator_minus_primary,1000,0.0009747766769516844,0.0010453951601267514,-0.0009329661781425421,0.0031551104297189245
official,tim_sfsa,validation_pruned,2346,24h_tss,primary_minus_comparator,1000,0.031867912509098865,0.017731043970478436,0.00985149089782943,0.07544417490240109
official,tim_sfsa,validation_pruned,2346,24h_hss2,primary_minus_comparator,1000,0.08081968144960686,0.024633987145073807,0.03877093552670083,0.13422183981655866
official,tim_sfsa,validation_pruned,2346,24h_bss,primary_minus_comparator,1000,-0.026375945930283317,0.02177747670696145,-0.06856979619381283,0.022619667188463578
official,tim_sfsa,validation_pruned,2346,48h_tss,primary_minus_comparator,1000,0.014216075590044973,0.030314249029686716,-0.04220809239894113,0.07595524979934051
official,tim_sfsa,validation_pruned,2346,48h_hss2,primary_minus_comparator,1000,0.08629110015578738,0.030812583320171557,0.02594023525951599,0.1489340869342866
official,tim_sfsa,validation_pruned,2346,48h_bss,primary_minus_comparator,1000,-0.0025391567229751987,0.02003129318888074,-0.037240622773863405,0.04142826899596854
