split_mode,experiment,feature_count,metric,mean,std,seeds
official,bc_history,26,12h_calibration_slope,1.532003516480417,0.01476133044454017,3
official,bc_history,26,12h_ece,0.01788152529530203,0.00044255604253217996,3
official,bc_history,26,12h_f1,0.6307386685902455,0.05106857388791361,3
official,bc_history,26,12h_far,0.5282196961245413,0.05726872803481378,3
official,bc_history,26,12h_fn_ipcw,2.449896226693822,0.5866457134016425,3
official,bc_history,26,12h_fp_ipcw,64.55726185830673,16.040190608837012,3
official,bc_history,26,12h_hss2,0.6059627422978892,0.05568718012770806,3
official,bc_history,26,12h_km_reference_brier,0.043576893172928975,0.0,3
official,bc_history,26,12h_known_count,1163.0,0.0,3
official,bc_history,26,12h_observed_survival_km,0.9541362661402012,0.0,3
official,bc_history,26,12h_precision,0.47178030387545866,0.05726872803481376,3
official,bc_history,26,12h_predicted_survival_mean,0.9557447105951239,0.00018609417444508033,3
official,bc_history,26,12h_recall,0.9584209372509288,0.009956413117921479,3
official,bc_history,26,12h_threshold,0.07531416758963687,0.022587504123303695,3
official,bc_history,26,12h_tn_ipcw,1138.8191136802423,16.040190608837083,3
official,bc_history,26,12h_tp_ipcw,56.471495086980035,0.5866457134016466,3
official,bc_history,26,12h_tss,0.9047741620851664,0.010004447130460371,3
official,bc_history,26,144h_alert_fraction,0.15333333333333332,0.004409585518440978,3
official,bc_history,26,144h_auc,0.9413521058820487,0.0012113887552915729,3
official,bc_history,26,144h_average_precision,0.763863922253084,0.006827528252084716,3
official,bc_history,26,144h_brier,0.03595171376429043,0.00025503114576179626,3
official,bc_history,26,144h_bss,0.5593574975021481,0.0031257915274958245,3
official,bc_history,26,144h_calibration_intercept,-0.6697942378830248,0.02883335791359348,3
official,bc_history,26,144h_calibration_slope,1.0825482660655918,0.014263542156383228,3
official,bc_history,26,144h_ece,0.03759963471928488,0.0011473748396532287,3
official,bc_history,26,144h_f1,0.7431076924864621,0.014480685659620752,3
official,bc_history,26,144h_far,0.2770772729577818,0.02885635020464918,3
official,bc_history,26,144h_fn_ipcw,26.26285402353854,0.58664571340164,3
official,bc_history,26,144h_fp_ipcw,32.89827471608738,4.95491159040191,3
official,bc_history,26,144h_hss2,0.7157562083736594,0.01666171541392306,3
official,bc_history,26,144h_km_reference_brier,0.08158930098774504,0.0,3
official,bc_history,26,144h_known_count,600.0,0.0,3
official,bc_history,26,144h_observed_survival_km,0.9112654249610479,0.0,3
official,bc_history,26,144h_precision,0.7229227270422182,0.028856350204649186,3
official,bc_history,26,144h_predicted_survival_mean,0.8959243677611797,0.00034006960658154636,3
official,bc_history,26,144h_recall,0.7649542972467661,0.005250326329730806,3
official,bc_history,26,144h_threshold,0.22954493227818348,0.04725835942587652,3
official,bc_history,26,144h_tn_ipcw,1050.5992512593991,4.954911590402002,3
official,bc_history,26,144h_tp_ipcw,85.47224138942023,0.5866457134016363,3
official,bc_history,26,144h_tss,0.7345912609431359,0.004946593936379883,3
official,bc_history,26,24h_alert_fraction,0.10439900867410161,0.013700956869576193,3
official,bc_history,26,24h_auc,0.977125274934314,0.00027765902447003275,3
official,bc_history,26,24h_average_precision,0.7272725166626192,0.007488079583806033,3
official,bc_history,26,24h_brier,0.023763645503663514,0.00012226990389781566,3
official,bc_history,26,24h_bss,0.5363728704929258,0.002385477622131303,3
official,bc_history,26,24h_calibration_intercept,0.013128219912009763,0.013633907316205224,3
official,bc_history,26,24h_calibration_slope,1.3684867225360826,0.010009666469699544,3
official,bc_history,26,24h_ece,0.014503263157318182,0.0006561461409964001,3
official,bc_history,26,24h_f1,0.6593829750515562,0.05250869237580014,3
official,bc_history,26,24h_far,0.4825360195098996,0.06445407039379575,3
official,bc_history,26,24h_fn_ipcw,5.850725091836293,0.5866457134016425,3
official,bc_history,26,24h_fp_ipcw,60.42219093027962,16.79850846682281,3
official,bc_history,26,24h_hss2,0.6333179812073325,0.05795208378127327,3
official,bc_history,26,24h_km_reference_brier,0.051255942526333385,0.0,3
official,bc_history,26,24h_known_count,1076.0,0.0,3
official,bc_history,26,24h_observed_survival_km,0.946025556578541,0.0,3
official,bc_history,26,24h_precision,0.5174639804901003,0.06445407039379575,3
official,bc_history,26,24h_predicted_survival_mean,0.9392527862080616,0.0001936236291091434,3
official,bc_history,26,24h_recall,0.915349924163786,0.008487769182272871,3
official,bc_history,26,24h_threshold,0.11276413531625318,0.03305812354361616,3
official,bc_history,26,24h_tn_ipcw,1120.734186610025,16.79850846682264,3
official,bc_history,26,24h_tp_ipcw,63.2658708951139,0.5866457134016451,3
official,bc_history,26,24h_tss,0.8641948086522349,0.01091097052978305,3
official,bc_history,26,48h_alert_fraction,0.11430599929002484,0.013693504807941723,3
official,bc_history,26,48h_auc,0.9705315061472723,0.0003502833280212959,3
official,bc_history,26,48h_average_precision,0.7761270095032327,0.005308932705211887,3
official,bc_history,26,48h_brier,0.024735484865804996,6.176411670469437e-05,3
official,bc_history,26,48h_bss,0.5990505511855274,0.001001164468115707,3
official,bc_history,26,48h_calibration_intercept,-0.1514532495642211,0.02332312326906722,3
official,bc_history,26,48h_calibration_slope,1.3134671145838894,0.012350922841567491,3
official,bc_history,26,48h_ece,0.01729637504107659,0.0008089030091718852,3
official,bc_history,26,48h_f1,0.7203104704089482,0.056727021900489255,3
official,bc_history,26,48h_far,0.3919148443088467,0.07821273678675153,3
official,bc_history,26,48h_fn_ipcw,9.276330593180088,0.0,3
official,bc_history,26,48h_fp_ipcw,49.488955205747146,17.04479287609463,3
official,bc_history,26,48h_hss2,0.6953275037254901,0.06335006104643925,3
official,bc_history,26,48h_km_reference_brier,0.061692278013956325,0.0,3
official,bc_history,26,48h_known_count,939.0,0.0,3
official,bc_history,26,48h_observed_survival_km,0.9341837307990893,0.0,3
official,bc_history,26,48h_precision,0.6080851556911532,0.07821273678675156,3
official,bc_history,26,48h_predicted_survival_mean,0.9241275780877451,0.0001980334147548837,3
official,bc_history,26,48h_recall,0.8892988085504613,0.0,3
official,bc_history,26,48h_threshold,0.12555327423083817,0.007727364473650973,3
official,bc_history,26,48h_tn_ipcw,1091.8500742267963,17.044792876094803,3
official,bc_history,26,48h_tp_ipcw,74.51979184881327,0.0,3
official,bc_history,26,48h_tss,0.8459383749461251,0.014934031375908582,3
official,bc_history,26,72h_alert_fraction,0.12392156862745098,0.017143131760309325,3
official,bc_history,26,72h_auc,0.9638719852173319,0.0007982727242328848,3
official,bc_history,26,72h_average_precision,0.7866679343130335,0.003326646175624714,3
official,bc_history,26,72h_brier,0.02754987154437778,0.0001499834834529394,3
official,bc_history,26,72h_bss,0.5919552178470645,0.002221425161039678,3
official,bc_history,26,72h_calibration_intercept,-0.4049288903009889,0.02283471600772923,3
official,bc_history,26,72h_calibration_slope,1.2246139215228815,0.011942340138627109,3
official,bc_history,26,72h_ece,0.022784127722847155,0.00020179625059603843,3
official,bc_history,26,72h_f1,0.7120582834068888,0.06796347095298687,3
official,bc_history,26,72h_far,0.3825346450346559,0.09766208301967122,3
official,bc_history,26,72h_fn_ipcw,13.71351054275072,0.0,3
official,bc_history,26,72h_fp_ipcw,50.20634267187734,21.947695664494457,3
official,bc_history,26,72h_hss2,0.6850387651781501,0.07652510949318025,3
official,bc_history,26,72h_km_reference_brier,0.06751678430739513,0.0,3
official,bc_history,26,72h_known_count,850.0,0.0,3
official,bc_history,26,72h_observed_survival_km,0.9283200097187064,0.0,3
official,bc_history,26,72h_precision,0.617465354965344,0.0976620830196712,3
official,bc_history,26,72h_predicted_survival_mean,0.9141087378756586,0.00022100969490324238,3
official,bc_history,26,72h_recall,0.8493380894331114,0.0,3
official,bc_history,26,72h_threshold,0.14948871489348195,0.009113503745358307,3
official,bc_history,26,72h_tn_ipcw,1105.0416022080199,21.94769566449444,3
official,bc_history,26,72h_tp_ipcw,77.30823802761799,0.0,3
official,bc_history,26,72h_tss,0.8058787239398475,0.018998255536196672,3
official,bc_history,26,event_censored_c_index,0.9607878532603245,0.0004258353640523929,3
official,bc_history,26,event_censored_fraction,0.9452370344389568,0.0,3
official,bc_history,26,event_censored_pairs,99714.0,0.0,3
official,bc_history,26,event_event_c_index,0.6812647856442213,0.003276734375281426,3
official,bc_history,26,event_event_fraction,0.054762965561043125,0.0,3
official,bc_history,26,event_event_pairs,5777.0,0.0,3
official,bc_history,26,harrell_c_index,0.9454808579481541,0.00031954597176643654,3
official,bc_history,26,integrated_auc,0.9615690541574257,0.0004623469221086176,3
official,bc_history,26,integrated_brier_score,0.028569175113866335,0.00013671443795103746,3
official,bc_history,26,uno_c_index,0.8291601827493634,0.004913982614767832,3
official,legacy18,18,12h_alert_fraction,0.0885640584694755,0.006715605912215524,3
official,legacy18,18,12h_auc,0.9794383474902949,0.0004651373690190985,3
official,legacy18,18,12h_average_precision,0.6695746927272532,0.020918326259820093,3
official,legacy18,18,12h_brier,0.02340975596299095,0.00022119432768337967,3
official,legacy18,18,12h_bss,0.4627942870986117,0.005075954515747643,3
official,legacy18,18,12h_calibration_intercept,0.8309957919099089,0.017770254802673434,3
official,legacy18,18,12h_calibration_slope,1.5290481694795846,0.008273757748902561,3
official,legacy18,18,12h_ece,0.01944349565495101,0.0006482213047029942,3
official,legacy18,18,12h_f1,0.6485034734264619,0.028568542513412384,3
official,legacy18,18,12h_far,0.499738040641607,0.03456470080872014,3
official,legacy18,18,12h_fn_ipcw,4.486950257772908,0.6031667607690194,3
official,legacy18,18,12h_fp_ipcw,54.764868205642244,8.166370494210692,3
official,legacy18,18,12h_hss2,0.625800729191892,0.03106658164332748,3
official,legacy18,18,12h_km_reference_brier,0.043576893172928975,0.0,3
official,legacy18,18,12h_known_count,1163.0,0.0,3
official,legacy18,18,12h_observed_survival_km,0.9541362661402012,0.0,3
official,legacy18,18,12h_precision,0.500261959358393,0.034564700808720136,3
official,legacy18,18,12h_predicted_survival_mean,0.9582728429305952,0.00024070115391344938,3
official,legacy18,18,12h_recall,0.9238485351799284,0.010236804449473991,3
official,legacy18,18,12h_threshold,0.07223020038544466,0.018122159916875397,3
official,legacy18,18,12h_tn_ipcw,1148.611507332907,8.166370494210737,3
official,legacy18,18,12h_tp_ipcw,54.43444105590095,0.6031667607690159,3
official,legacy18,18,12h_tss,0.8783391922022309,0.009020849326957788,3
official,legacy18,18,144h_alert_fraction,0.17666666666666667,0.01607275126832158,3
official,legacy18,18,144h_auc,0.9434875242335871,0.0009087722269659507,3
official,legacy18,18,144h_average_precision,0.7878074676606269,0.0010922403736638856,3
official,legacy18,18,144h_brier,0.033520126397093536,0.0002664163415079499,3
official,legacy18,18,144h_bss,0.5891602698970498,0.003265334281365746,3
official,legacy18,18,144h_calibration_intercept,-0.27578757017513283,0.02212944816935221,3
official,legacy18,18,144h_calibration_slope,1.25932416113029,0.018789240080203544,3
official,legacy18,18,144h_ece,0.0345307775329245,0.0007518963361323436,3
official,legacy18,18,144h_f1,0.6727589052774093,0.04379880545241068,3
official,legacy18,18,144h_far,0.4067341519696777,0.07029051407138669,3
official,legacy18,18,144h_fn_ipcw,24.369823832659225,1.019047798301987,3
official,legacy18,18,144h_fp_ipcw,61.505470121380746,19.468137061890204,3
official,legacy18,18,144h_hss2,0.6335250470268986,0.051665685347057046,3
official,legacy18,18,144h_km_reference_brier,0.08158930098774504,0.0,3
official,legacy18,18,144h_known_count,600.0,0.0,3
official,legacy18,18,144h_observed_survival_km,0.9112654249610479,0.0,3
official,legacy18,18,144h_precision,0.5932658480303222,0.07029051407138659,3
official,legacy18,18,144h_predicted_survival_mean,0.89825150321125,0.0010087517007372098,3
official,legacy18,18,144h_recall,0.7818964243723832,0.009120212360634957,3
official,legacy18,18,144h_threshold,0.18022942644302034,0.004157297121393899,3
official,legacy18,18,144h_tn_ipcw,1021.9920558541056,19.468137061890207,3
official,legacy18,18,144h_tp_ipcw,87.36527158029953,1.019047798301999,3
official,legacy18,18,144h_tss,0.7251307478047265,0.009962337264801252,3
official,legacy18,18,24h_alert_fraction,0.09479553903345724,0.0072585963530731,3
official,legacy18,18,24h_auc,0.9731933018118393,0.0009048649388355868,3
official,legacy18,18,24h_average_precision,0.6868455567162087,0.015230664959585543,3
official,legacy18,18,24h_brier,0.02524840442032931,0.00021505068871259872,3
official,legacy18,18,24h_bss,0.5074053236391541,0.004195624509335907,3
official,legacy18,18,24h_calibration_intercept,0.22046887450674427,0.016228605958912495,3
official,legacy18,18,24h_calibration_slope,1.3842752427736411,0.01038159273747994,3
official,legacy18,18,24h_ece,0.017438291859958,0.0008956446916887963,3
official,legacy18,18,24h_f1,0.6774671298106236,0.03002878615809281,3
official,legacy18,18,24h_far,0.4506958997103805,0.04004666597933916,3
official,legacy18,18,24h_fn_ipcw,7.88777912291538,0.6031667607690201,3
official,legacy18,18,24h_fp_ipcw,50.67667626410548,8.77745780481505,3
official,legacy18,18,24h_hss2,0.6537830877386918,0.033024536786592,3
official,legacy18,18,24h_km_reference_brier,0.051255942526333385,0.0,3
official,legacy18,18,24h_known_count,1076.0,0.0,3
official,legacy18,18,24h_observed_survival_km,0.946025556578541,0.0,3
official,legacy18,18,24h_precision,0.5493041002896195,0.04004666597933915,3
official,legacy18,18,24h_predicted_survival_mean,0.9424148075106199,0.00038444068105673206,3
official,legacy18,18,24h_recall,0.8858772048842702,0.008726800736582845,3
official,legacy18,18,24h_threshold,0.10713787256722866,0.026248367531480642,3
official,legacy18,18,24h_tn_ipcw,1130.4797012761992,8.777457804815072,3
official,legacy18,18,24h_tp_ipcw,61.22881686403482,0.6031667607690159,3
official,legacy18,18,24h_tss,0.8429729144552275,0.008156557791561006,3
official,legacy18,18,48h_alert_fraction,0.11040113596024138,0.010343487599810774,3
official,legacy18,18,48h_auc,0.9682227062502576,0.0012148475251630283,3
official,legacy18,18,48h_average_precision,0.7615020364930963,0.004265177415481406,3
official,legacy18,18,48h_brier,0.025891947842107993,0.00031681423822517375,3
official,legacy18,18,48h_bss,0.5803048829506573,0.005135395359424142,3
official,legacy18,18,48h_calibration_intercept,0.10786186241973399,0.023625885858535565,3
official,legacy18,18,48h_calibration_slope,1.3650707030184723,0.010345807375765726,3
official,legacy18,18,48h_ece,0.024157423845157826,0.001139714300752485,3
official,legacy18,18,48h_f1,0.7181351491886135,0.03315064656241298,3
official,legacy18,18,48h_far,0.3869770190443182,0.05635851929160862,3
official,legacy18,18,48h_fn_ipcw,10.829054113986762,1.3159321431936302,3
official,legacy18,18,48h_fp_ipcw,46.83776117686784,11.42887075445582,3
official,legacy18,18,48h_hss2,0.6934139795841964,0.037198368173717695,3
official,legacy18,18,48h_km_reference_brier,0.061692278013956325,0.0,3
official,legacy18,18,48h_known_count,939.0,0.0,3
official,legacy18,18,48h_observed_survival_km,0.9341837307990893,0.0,3
official,legacy18,18,48h_precision,0.6130229809556819,0.05635851929160867,3
official,legacy18,18,48h_predicted_survival_mean,0.9276565637593567,0.0005714074461696413,3
official,legacy18,18,48h_recall,0.8707690308524357,0.01570397417976666,3
official,legacy18,18,48h_threshold,0.12063727237518991,0.015141595362665423,3
official,legacy18,18,48h_tn_ipcw,1094.5012682556755,11.42887075445589,3
official,legacy18,18,48h_tp_ipcw,72.96706832800659,1.3159321431936282,3
official,legacy18,18,48h_tss,0.8297314776197605,0.007213489384669942,3
official,legacy18,18,72h_alert_fraction,0.12352941176470589,0.0040754136648679445,3
official,legacy18,18,72h_auc,0.9622479812613994,0.0007095050964594235,3
official,legacy18,18,72h_average_precision,0.776734299179615,0.0011836774520216484,3
official,legacy18,18,72h_brier,0.027529539841147022,0.0002626900252181768,3
official,legacy18,18,72h_bss,0.5922563533860171,0.0038907366207220763,3
official,legacy18,18,72h_calibration_intercept,-0.09895880836719141,0.022185314512841618,3
official,legacy18,18,72h_calibration_slope,1.3180496799960055,0.01488858229009499,3
official,legacy18,18,72h_ece,0.021918098925571287,0.0012339314910783982,3
official,legacy18,18,72h_f1,0.695730478250487,0.014303667938418396,3
official,legacy18,18,72h_far,0.40402608558484204,0.02144302256408037,3
official,legacy18,18,72h_fn_ipcw,14.917995571861164,0.7127653824246108,3
official,legacy18,18,72h_fp_ipcw,51.712532952033655,4.841724347143222,3
official,legacy18,18,72h_hss2,0.6673432143390633,0.016116037323988617,3
official,legacy18,18,72h_km_reference_brier,0.06751678430739513,0.0,3
official,legacy18,18,72h_known_count,850.0,0.0,3
official,legacy18,18,72h_observed_survival_km,0.9283200097187064,0.0,3
official,legacy18,18,72h_precision,0.595973914415158,0.021443022564080354,3
official,legacy18,18,72h_predicted_survival_mean,0.9174907601210474,0.0007207299892442318,3
official,legacy18,18,72h_recall,0.8361051528214919,0.0078307151161084,3
official,legacy18,18,72h_threshold,0.13434752921668655,0.0020580677006424596,3
official,legacy18,18,72h_tn_ipcw,1103.5354119278636,4.841724347143299,3
official,legacy18,18,72h_tp_ipcw,76.10375299850755,0.7127653824245989,3
official,legacy18,18,72h_tss,0.7913420063634301,0.0074368841426459414,3
official,legacy18,18,event_censored_c_index,0.95988861477158,0.0007866178378759215,3
official,legacy18,18,event_censored_fraction,0.9452370344389568,0.0,3
official,legacy18,18,event_censored_pairs,99714.0,0.0,3
official,legacy18,18,event_event_c_index,0.6675898678668282,0.0015514776596559467,3
official,legacy18,18,event_event_fraction,0.054762965561043125,0.0,3
official,legacy18,18,event_event_pairs,5777.0,0.0,3
official,legacy18,18,harrell_c_index,0.9438820005308459,0.000716870191504751,3
official,legacy18,18,integrated_auc,0.9604917306099802,0.0005454991830349179,3
official,legacy18,18,integrated_brier_score,0.028367265350188558,0.0002649221531845068,3
official,legacy18,18,uno_c_index,0.8335968540690136,0.002950660612840259,3
official,linear_cox,24,12h_alert_fraction,0.10404127257093725,0.0,3
official,linear_cox,24,12h_auc,0.9760484208926826,0.0,3
official,linear_cox,24,12h_average_precision,0.7880209305252235,0.0,3
official,linear_cox,24,12h_brier,0.019997130098793958,0.0,3
official,linear_cox,24,12h_bss,0.5411070261609043,0.0,3
official,linear_cox,24,12h_calibration_intercept,0.5309757976784357,0.0,3
official,linear_cox,24,12h_calibration_slope,1.4546122416090526,0.0,3
official,linear_cox,24,12h_ece,0.013833431693525322,0.0,3
official,linear_cox,24,12h_f1,0.5725610068203044,0.0,3
official,linear_cox,24,12h_far,0.5827791893722938,0.0,3
official,linear_cox,24,12h_fn_ipcw,5.174002181339811,0.0,3
official,linear_cox,24,12h_fp_ipcw,75.07501800376117,0.0,3
official,linear_cox,24,12h_hss2,0.543306569513833,0.0,3
official,linear_cox,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,linear_cox,24,12h_known_count,1163.0,0.0,3
official,linear_cox,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,linear_cox,24,12h_precision,0.41722081062770605,0.0,3
official,linear_cox,24,12h_predicted_survival_mean,0.9538541053769704,0.0,3
official,linear_cox,24,12h_recall,0.9121880514702122,0.0,3
official,linear_cox,24,12h_threshold,0.07860001451384468,0.0,3
official,linear_cox,24,12h_tn_ipcw,1128.3013575347877,0.0,3
official,linear_cox,24,12h_tp_ipcw,53.74738913233404,0.0,3
official,linear_cox,24,12h_tss,0.8498010713617132,0.0,3
official,linear_cox,24,144h_alert_fraction,0.12166666666666666,0.0,3
official,linear_cox,24,144h_auc,0.9308682267452516,0.0,3
official,linear_cox,24,144h_average_precision,0.7980685198304863,0.0,3
official,linear_cox,24,144h_brier,0.03543907809195413,0.0,3
official,linear_cox,24,144h_bss,0.5656406212221724,0.0,3
official,linear_cox,24,144h_calibration_intercept,-0.5322839187535164,0.0,3
official,linear_cox,24,144h_calibration_slope,1.2139486907765211,0.0,3
official,linear_cox,24,144h_ece,0.041434711929696916,0.0,3
official,linear_cox,24,144h_f1,0.7653393871863727,0.0,3
official,linear_cox,24,144h_far,0.12381961357687084,0.0,3
official,linear_cox,24,144h_fn_ipcw,35.82306055650974,0.0,3
official,linear_cox,24,144h_fp_ipcw,10.727698276985016,0.0,3
official,linear_cox,24,144h_hss2,0.7444736676806086,0.0,3
official,linear_cox,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,linear_cox,24,144h_known_count,600.0,0.0,3
official,linear_cox,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,linear_cox,24,144h_precision,0.8761803864231291,0.0,3
official,linear_cox,24,144h_predicted_survival_mean,0.8939822905665005,0.0,3
official,linear_cox,24,144h_recall,0.6793929389498237,0.0,3
official,linear_cox,24,144h_threshold,0.5391435822114985,0.0,3
official,linear_cox,24,144h_tn_ipcw,1072.7698276985016,0.0,3
official,linear_cox,24,144h_tp_ipcw,75.91203485644903,0.0,3
official,linear_cox,24,144h_tss,0.6694919488508138,0.0,3
official,linear_cox,24,24h_alert_fraction,0.10966542750929369,0.0,3
official,linear_cox,24,24h_auc,0.9723535119219738,0.0,3
official,linear_cox,24,24h_average_precision,0.7823765867846054,0.0,3
official,linear_cox,24,24h_brier,0.02269687147384228,0.0,3
official,linear_cox,24,24h_bss,0.5571855602463758,0.0,3
official,linear_cox,24,24h_calibration_intercept,-0.009388679371119903,0.0,3
official,linear_cox,24,24h_calibration_slope,1.3414385908516895,0.0,3
official,linear_cox,24,24h_ece,0.012468160055361962,0.0,3
official,linear_cox,24,24h_f1,0.605944619674885,0.0,3
official,linear_cox,24,24h_far,0.5368218944520428,0.0,3
official,linear_cox,24,24h_fn_ipcw,8.574831046482284,0.0,3
official,linear_cox,24,24h_fp_ipcw,70.16770559645377,0.0,3
official,linear_cox,24,24h_hss2,0.5752245788749111,0.0,3
official,linear_cox,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,linear_cox,24,24h_known_count,1076.0,0.0,3
official,linear_cox,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,linear_cox,24,24h_precision,0.4631781055479572,0.0,3
official,linear_cox,24,24h_predicted_survival_mean,0.9379005471689555,0.0,3
official,linear_cox,24,24h_recall,0.8759367280167951,0.0,3
official,linear_cox,24,24h_threshold,0.1179488039939407,0.0,3
official,linear_cox,24,24h_tn_ipcw,1110.988671943851,0.0,3
official,linear_cox,24,24h_tp_ipcw,60.541764940467914,0.0,3
official,linear_cox,24,24h_tss,0.8165307874227357,0.0,3
official,linear_cox,24,48h_alert_fraction,0.1501597444089457,0.0,3
official,linear_cox,24,48h_auc,0.9603911043399034,0.0,3
official,linear_cox,24,48h_average_precision,0.815111956244461,0.0,3
official,linear_cox,24,48h_brier,0.024510362964726796,0.0,3
official,linear_cox,24,48h_bss,0.6026996610632218,0.0,3
official,linear_cox,24,48h_calibration_intercept,-0.11574462246166482,0.0,3
official,linear_cox,24,48h_calibration_slope,1.3124044880891135,0.0,3
official,linear_cox,24,48h_ece,0.02149746221788093,0.0,3
official,linear_cox,24,48h_f1,0.5819252728253272,0.0,3
official,linear_cox,24,48h_far,0.5647645343372376,0.0,3
official,linear_cox,24,48h_fn_ipcw,10.243040560308595,0.0,3
official,linear_cox,24,48h_fp_ipcw,95.4429850396552,0.0,3
official,linear_cox,24,48h_hss2,0.539844097549874,0.0,3
official,linear_cox,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,linear_cox,24,48h_known_count,939.0,0.0,3
official,linear_cox,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,linear_cox,24,48h_precision,0.43523546566276244,0.0,3
official,linear_cox,24,48h_predicted_survival_mean,0.9230262301353999,0.0,3
official,linear_cox,24,48h_recall,0.8777623562784878,0.0,3
official,linear_cox,24,48h_threshold,0.11865480760642144,0.0,3
official,linear_cox,24,48h_tn_ipcw,1045.8960443928881,0.0,3
official,linear_cox,24,48h_tp_ipcw,73.55308188168476,0.0,3
official,linear_cox,24,48h_tss,0.7941386628986966,0.0,3
official,linear_cox,24,72h_alert_fraction,0.08941176470588236,0.0,3
official,linear_cox,24,72h_auc,0.9562335443256954,0.0,3
official,linear_cox,24,72h_average_precision,0.82341440472161,0.0,3
official,linear_cox,24,72h_brier,0.02669347270048821,0.0,3
official,linear_cox,24,72h_bss,0.6046394541103097,0.0,3
official,linear_cox,24,72h_calibration_intercept,-0.300051668623286,0.0,3
official,linear_cox,24,72h_calibration_slope,1.2966522279409451,0.0,3
official,linear_cox,24,72h_ece,0.02629998466091944,0.0,3
official,linear_cox,24,72h_f1,0.7745335328991675,0.0,3
official,linear_cox,24,72h_far,0.20768730606025435,0.0,3
official,linear_cox,24,72h_fn_ipcw,22.069608869911985,0.0,3
official,linear_cox,24,72h_fp_ipcw,18.074283361875843,0.0,3
official,linear_cox,24,72h_hss2,0.7571983518575819,0.0,3
official,linear_cox,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,linear_cox,24,72h_known_count,850.0,0.0,3
official,linear_cox,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,linear_cox,24,72h_precision,0.7923126939397457,0.0,3
official,linear_cox,24,72h_predicted_survival_mean,0.9127758248544682,0.0,3
official,linear_cox,24,72h_recall,0.7575347736497281,0.0,3
official,linear_cox,24,72h_threshold,0.44708586996819993,0.0,3
official,linear_cox,24,72h_tn_ipcw,1137.1736615180214,0.0,3
official,linear_cox,24,72h_tp_ipcw,68.95213970045673,0.0,3
official,linear_cox,24,72h_tss,0.7418894020721533,0.0,3
official,linear_cox,24,event_censored_c_index,0.9548909882263273,0.0,3
official,linear_cox,24,event_censored_fraction,0.9452370344389568,0.0,3
official,linear_cox,24,event_censored_pairs,99714.0,0.0,3
official,linear_cox,24,event_event_c_index,0.6931798511338064,0.0,3
official,linear_cox,24,event_event_fraction,0.054762965561043125,0.0,3
official,linear_cox,24,event_event_pairs,5777.0,0.0,3
official,linear_cox,24,harrell_c_index,0.9405594737041673,0.0,3
official,linear_cox,24,integrated_auc,0.9531705040497859,0.0,3
official,linear_cox,24,integrated_brier_score,0.027832338478857202,0.0,3
official,linear_cox,24,uno_c_index,0.8287917186265643,0.0,3
official,logistic,24,12h_alert_fraction,0.08512467755803955,0.0,3
official,logistic,24,12h_auc,0.9687723893567087,0.0,3
official,logistic,24,12h_average_precision,0.783170139237657,0.0,3
official,logistic,24,12h_brier,0.01997053632150987,0.0,3
official,logistic,24,12h_bss,0.5417172986091616,0.0,3
official,logistic,24,12h_calibration_intercept,0.35739747193576904,0.0,3
official,logistic,24,12h_calibration_slope,1.217108483714764,0.0,3
official,logistic,24,12h_ece,0.012221512419973074,0.0,3
official,logistic,24,12h_f1,0.6432180226103569,0.0,3
official,logistic,24,12h_far,0.4977778993443187,0.0,3
official,logistic,24,12h_fn_ipcw,6.2290129961788026,0.0,3
official,logistic,24,12h_fp_ipcw,52.22609948087736,0.0,3
official,logistic,24,12h_hss2,0.6205325354884473,0.0,3
official,logistic,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,logistic,24,12h_known_count,1163.0,0.0,3
official,logistic,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,logistic,24,12h_precision,0.5022221006556813,0.0,3
official,logistic,24,12h_predicted_survival_mean,0.9580836259893389,0.0,3
official,logistic,24,12h_recall,0.8942826559709353,0.0,3
official,logistic,24,12h_threshold,0.08868009816692013,0.0,3
official,logistic,24,12h_tn_ipcw,1151.1502760576718,0.0,3
official,logistic,24,12h_tp_ipcw,52.69237831749505,0.0,3
official,logistic,24,12h_tss,0.8508830176345881,0.0,3
official,logistic,24,144h_alert_fraction,0.15333333333333332,0.0,3
official,logistic,24,144h_auc,0.9434206267640978,0.0,3
official,logistic,24,144h_average_precision,0.8213449734803296,0.0,3
official,logistic,24,144h_brier,0.037925296244252935,0.0,3
official,logistic,24,144h_bss,0.5351682661192375,0.0,3
official,logistic,24,144h_calibration_intercept,-0.8009313754741548,0.0,3
official,logistic,24,144h_calibration_slope,1.3179731229791358,0.0,3
official,logistic,24,144h_ece,0.06609806807245394,0.0,3
official,logistic,24,144h_f1,0.71161027541623,0.0,3
official,logistic,24,144h_far,0.3174280026241124,0.0,3
