split_mode,experiment,seed,depth,feature_count,metric,value
official,linear_cox,2345,2,24,integrated_auc,0.9531705040497859
official,linear_cox,2346,2,24,harrell_c_index,0.9405594737041671
official,linear_cox,2346,2,24,uno_c_index,0.8287917186265643
official,linear_cox,2346,2,24,event_event_pairs,5777.0
official,linear_cox,2346,2,24,event_event_fraction,0.054762965561043125
official,linear_cox,2346,2,24,event_event_c_index,0.6931798511338064
official,linear_cox,2346,2,24,event_censored_pairs,99714.0
official,linear_cox,2346,2,24,event_censored_fraction,0.9452370344389569
official,linear_cox,2346,2,24,event_censored_c_index,0.9548909882263273
official,linear_cox,2346,2,24,12h_threshold,0.07860001451384468
official,linear_cox,2346,2,24,12h_tp_ipcw,53.74738913233404
official,linear_cox,2346,2,24,12h_tn_ipcw,1128.3013575347877
official,linear_cox,2346,2,24,12h_fp_ipcw,75.07501800376117
official,linear_cox,2346,2,24,12h_fn_ipcw,5.174002181339811
official,linear_cox,2346,2,24,12h_tss,0.8498010713617132
official,linear_cox,2346,2,24,12h_hss2,0.543306569513833
official,linear_cox,2346,2,24,12h_far,0.5827791893722938
official,linear_cox,2346,2,24,12h_precision,0.4172208106277061
official,linear_cox,2346,2,24,12h_recall,0.9121880514702123
official,linear_cox,2346,2,24,12h_f1,0.5725610068203044
official,linear_cox,2346,2,24,12h_alert_fraction,0.10404127257093723
official,linear_cox,2346,2,24,12h_known_count,1163.0
official,linear_cox,2346,2,24,12h_auc,0.9760484208926827
official,linear_cox,2346,2,24,12h_average_precision,0.7880209305252235
official,linear_cox,2346,2,24,12h_brier,0.019997130098793958
official,linear_cox,2346,2,24,12h_km_reference_brier,0.04357689317292897
official,linear_cox,2346,2,24,12h_bss,0.5411070261609043
official,linear_cox,2346,2,24,12h_predicted_survival_mean,0.9538541053769704
official,linear_cox,2346,2,24,12h_observed_survival_km,0.9541362661402012
official,linear_cox,2346,2,24,12h_ece,0.013833431693525324
official,linear_cox,2346,2,24,12h_calibration_intercept,0.5309757976784357
official,linear_cox,2346,2,24,12h_calibration_slope,1.4546122416090526
official,linear_cox,2346,2,24,24h_threshold,0.1179488039939407
official,linear_cox,2346,2,24,24h_tp_ipcw,60.541764940467914
official,linear_cox,2346,2,24,24h_tn_ipcw,1110.988671943851
official,linear_cox,2346,2,24,24h_fp_ipcw,70.16770559645377
official,linear_cox,2346,2,24,24h_fn_ipcw,8.574831046482284
official,linear_cox,2346,2,24,24h_tss,0.8165307874227357
official,linear_cox,2346,2,24,24h_hss2,0.5752245788749111
official,linear_cox,2346,2,24,24h_far,0.5368218944520428
official,linear_cox,2346,2,24,24h_precision,0.4631781055479572
official,linear_cox,2346,2,24,24h_recall,0.8759367280167951
official,linear_cox,2346,2,24,24h_f1,0.605944619674885
official,linear_cox,2346,2,24,24h_alert_fraction,0.10966542750929369
official,linear_cox,2346,2,24,24h_known_count,1076.0
official,linear_cox,2346,2,24,24h_auc,0.9723535119219738
official,linear_cox,2346,2,24,24h_average_precision,0.7823765867846053
official,linear_cox,2346,2,24,24h_brier,0.02269687147384228
official,linear_cox,2346,2,24,24h_km_reference_brier,0.05125594252633338
official,linear_cox,2346,2,24,24h_bss,0.5571855602463758
official,linear_cox,2346,2,24,24h_predicted_survival_mean,0.9379005471689555
official,linear_cox,2346,2,24,24h_observed_survival_km,0.946025556578541
official,linear_cox,2346,2,24,24h_ece,0.012468160055361962
official,linear_cox,2346,2,24,24h_calibration_intercept,-0.009388679371119903
official,linear_cox,2346,2,24,24h_calibration_slope,1.3414385908516895
official,linear_cox,2346,2,24,48h_threshold,0.11865480760642144
official,linear_cox,2346,2,24,48h_tp_ipcw,73.55308188168476
official,linear_cox,2346,2,24,48h_tn_ipcw,1045.8960443928881
official,linear_cox,2346,2,24,48h_fp_ipcw,95.4429850396552
official,linear_cox,2346,2,24,48h_fn_ipcw,10.243040560308595
official,linear_cox,2346,2,24,48h_tss,0.7941386628986966
official,linear_cox,2346,2,24,48h_hss2,0.539844097549874
official,linear_cox,2346,2,24,48h_far,0.5647645343372376
official,linear_cox,2346,2,24,48h_precision,0.4352354656627625
official,linear_cox,2346,2,24,48h_recall,0.8777623562784878
official,linear_cox,2346,2,24,48h_f1,0.5819252728253272
official,linear_cox,2346,2,24,48h_alert_fraction,0.1501597444089457
official,linear_cox,2346,2,24,48h_known_count,939.0
official,linear_cox,2346,2,24,48h_auc,0.9603911043399034
official,linear_cox,2346,2,24,48h_average_precision,0.815111956244461
official,linear_cox,2346,2,24,48h_brier,0.0245103629647268
official,linear_cox,2346,2,24,48h_km_reference_brier,0.061692278013956325
official,linear_cox,2346,2,24,48h_bss,0.6026996610632218
official,linear_cox,2346,2,24,48h_predicted_survival_mean,0.9230262301353999
official,linear_cox,2346,2,24,48h_observed_survival_km,0.9341837307990893
official,linear_cox,2346,2,24,48h_ece,0.02149746221788093
official,linear_cox,2346,2,24,48h_calibration_intercept,-0.11574462246166482
official,linear_cox,2346,2,24,48h_calibration_slope,1.3124044880891135
official,linear_cox,2346,2,24,72h_threshold,0.4470858699682
official,linear_cox,2346,2,24,72h_tp_ipcw,68.95213970045673
official,linear_cox,2346,2,24,72h_tn_ipcw,1137.1736615180214
official,linear_cox,2346,2,24,72h_fp_ipcw,18.074283361875843
official,linear_cox,2346,2,24,72h_fn_ipcw,22.069608869911985
official,linear_cox,2346,2,24,72h_tss,0.7418894020721531
official,linear_cox,2346,2,24,72h_hss2,0.7571983518575819
official,linear_cox,2346,2,24,72h_far,0.20768730606025435
official,linear_cox,2346,2,24,72h_precision,0.7923126939397457
official,linear_cox,2346,2,24,72h_recall,0.7575347736497281
official,linear_cox,2346,2,24,72h_f1,0.7745335328991675
official,linear_cox,2346,2,24,72h_alert_fraction,0.08941176470588236
official,linear_cox,2346,2,24,72h_known_count,850.0
official,linear_cox,2346,2,24,72h_auc,0.9562335443256954
official,linear_cox,2346,2,24,72h_average_precision,0.82341440472161
official,linear_cox,2346,2,24,72h_brier,0.026693472700488212
official,linear_cox,2346,2,24,72h_km_reference_brier,0.06751678430739513
official,linear_cox,2346,2,24,72h_bss,0.6046394541103097
official,linear_cox,2346,2,24,72h_predicted_survival_mean,0.9127758248544682
official,linear_cox,2346,2,24,72h_observed_survival_km,0.9283200097187064
official,linear_cox,2346,2,24,72h_ece,0.02629998466091944
official,linear_cox,2346,2,24,72h_calibration_intercept,-0.300051668623286
official,linear_cox,2346,2,24,72h_calibration_slope,1.2966522279409451
official,linear_cox,2346,2,24,144h_threshold,0.5391435822114985
official,linear_cox,2346,2,24,144h_tp_ipcw,75.91203485644903
official,linear_cox,2346,2,24,144h_tn_ipcw,1072.7698276985016
official,linear_cox,2346,2,24,144h_fp_ipcw,10.727698276985016
official,linear_cox,2346,2,24,144h_fn_ipcw,35.82306055650974
official,linear_cox,2346,2,24,144h_tss,0.6694919488508138
official,linear_cox,2346,2,24,144h_hss2,0.7444736676806086
official,linear_cox,2346,2,24,144h_far,0.12381961357687084
official,linear_cox,2346,2,24,144h_precision,0.8761803864231291
official,linear_cox,2346,2,24,144h_recall,0.6793929389498237
official,linear_cox,2346,2,24,144h_f1,0.7653393871863727
official,linear_cox,2346,2,24,144h_alert_fraction,0.12166666666666667
official,linear_cox,2346,2,24,144h_known_count,600.0
official,linear_cox,2346,2,24,144h_auc,0.9308682267452516
official,linear_cox,2346,2,24,144h_average_precision,0.7980685198304862
official,linear_cox,2346,2,24,144h_brier,0.03543907809195413
official,linear_cox,2346,2,24,144h_km_reference_brier,0.08158930098774504
official,linear_cox,2346,2,24,144h_bss,0.5656406212221724
official,linear_cox,2346,2,24,144h_predicted_survival_mean,0.8939822905665005
official,linear_cox,2346,2,24,144h_observed_survival_km,0.9112654249610479
official,linear_cox,2346,2,24,144h_ece,0.041434711929696916
official,linear_cox,2346,2,24,144h_calibration_intercept,-0.5322839187535164
official,linear_cox,2346,2,24,144h_calibration_slope,1.2139486907765211
official,linear_cox,2346,2,24,integrated_brier_score,0.027832338478857202
official,linear_cox,2346,2,24,integrated_auc,0.9531705040497859
official,linear_cox,2347,2,24,harrell_c_index,0.9405594737041671
official,linear_cox,2347,2,24,uno_c_index,0.8287917186265643
official,linear_cox,2347,2,24,event_event_pairs,5777.0
official,linear_cox,2347,2,24,event_event_fraction,0.054762965561043125
official,linear_cox,2347,2,24,event_event_c_index,0.6931798511338064
official,linear_cox,2347,2,24,event_censored_pairs,99714.0
official,linear_cox,2347,2,24,event_censored_fraction,0.9452370344389569
official,linear_cox,2347,2,24,event_censored_c_index,0.9548909882263273
official,linear_cox,2347,2,24,12h_threshold,0.07860001451384468
official,linear_cox,2347,2,24,12h_tp_ipcw,53.74738913233404
official,linear_cox,2347,2,24,12h_tn_ipcw,1128.3013575347877
official,linear_cox,2347,2,24,12h_fp_ipcw,75.07501800376117
official,linear_cox,2347,2,24,12h_fn_ipcw,5.174002181339811
official,linear_cox,2347,2,24,12h_tss,0.8498010713617132
official,linear_cox,2347,2,24,12h_hss2,0.543306569513833
official,linear_cox,2347,2,24,12h_far,0.5827791893722938
official,linear_cox,2347,2,24,12h_precision,0.4172208106277061
official,linear_cox,2347,2,24,12h_recall,0.9121880514702123
official,linear_cox,2347,2,24,12h_f1,0.5725610068203044
official,linear_cox,2347,2,24,12h_alert_fraction,0.10404127257093723
official,linear_cox,2347,2,24,12h_known_count,1163.0
official,linear_cox,2347,2,24,12h_auc,0.9760484208926827
official,linear_cox,2347,2,24,12h_average_precision,0.7880209305252235
official,linear_cox,2347,2,24,12h_brier,0.019997130098793958
official,linear_cox,2347,2,24,12h_km_reference_brier,0.04357689317292897
official,linear_cox,2347,2,24,12h_bss,0.5411070261609043
official,linear_cox,2347,2,24,12h_predicted_survival_mean,0.9538541053769704
official,linear_cox,2347,2,24,12h_observed_survival_km,0.9541362661402012
official,linear_cox,2347,2,24,12h_ece,0.013833431693525324
official,linear_cox,2347,2,24,12h_calibration_intercept,0.5309757976784357
official,linear_cox,2347,2,24,12h_calibration_slope,1.4546122416090526
official,linear_cox,2347,2,24,24h_threshold,0.1179488039939407
official,linear_cox,2347,2,24,24h_tp_ipcw,60.541764940467914
official,linear_cox,2347,2,24,24h_tn_ipcw,1110.988671943851
official,linear_cox,2347,2,24,24h_fp_ipcw,70.16770559645377
official,linear_cox,2347,2,24,24h_fn_ipcw,8.574831046482284
official,linear_cox,2347,2,24,24h_tss,0.8165307874227357
official,linear_cox,2347,2,24,24h_hss2,0.5752245788749111
official,linear_cox,2347,2,24,24h_far,0.5368218944520428
official,linear_cox,2347,2,24,24h_precision,0.4631781055479572
official,linear_cox,2347,2,24,24h_recall,0.8759367280167951
official,linear_cox,2347,2,24,24h_f1,0.605944619674885
official,linear_cox,2347,2,24,24h_alert_fraction,0.10966542750929369
official,linear_cox,2347,2,24,24h_known_count,1076.0
official,linear_cox,2347,2,24,24h_auc,0.9723535119219738
official,linear_cox,2347,2,24,24h_average_precision,0.7823765867846053
official,linear_cox,2347,2,24,24h_brier,0.02269687147384228
official,linear_cox,2347,2,24,24h_km_reference_brier,0.05125594252633338
official,linear_cox,2347,2,24,24h_bss,0.5571855602463758
official,linear_cox,2347,2,24,24h_predicted_survival_mean,0.9379005471689555
official,linear_cox,2347,2,24,24h_observed_survival_km,0.946025556578541
official,linear_cox,2347,2,24,24h_ece,0.012468160055361962
official,linear_cox,2347,2,24,24h_calibration_intercept,-0.009388679371119903
official,linear_cox,2347,2,24,24h_calibration_slope,1.3414385908516895
official,linear_cox,2347,2,24,48h_threshold,0.11865480760642144
official,linear_cox,2347,2,24,48h_tp_ipcw,73.55308188168476
official,linear_cox,2347,2,24,48h_tn_ipcw,1045.8960443928881
official,linear_cox,2347,2,24,48h_fp_ipcw,95.4429850396552
official,linear_cox,2347,2,24,48h_fn_ipcw,10.243040560308595
official,linear_cox,2347,2,24,48h_tss,0.7941386628986966
official,linear_cox,2347,2,24,48h_hss2,0.539844097549874
official,linear_cox,2347,2,24,48h_far,0.5647645343372376
official,linear_cox,2347,2,24,48h_precision,0.4352354656627625
official,linear_cox,2347,2,24,48h_recall,0.8777623562784878
official,linear_cox,2347,2,24,48h_f1,0.5819252728253272
official,linear_cox,2347,2,24,48h_alert_fraction,0.1501597444089457
official,linear_cox,2347,2,24,48h_known_count,939.0
official,linear_cox,2347,2,24,48h_auc,0.9603911043399034
official,linear_cox,2347,2,24,48h_average_precision,0.815111956244461
official,linear_cox,2347,2,24,48h_brier,0.0245103629647268
official,linear_cox,2347,2,24,48h_km_reference_brier,0.061692278013956325
official,linear_cox,2347,2,24,48h_bss,0.6026996610632218
official,linear_cox,2347,2,24,48h_predicted_survival_mean,0.9230262301353999
official,linear_cox,2347,2,24,48h_observed_survival_km,0.9341837307990893
official,linear_cox,2347,2,24,48h_ece,0.02149746221788093
official,linear_cox,2347,2,24,48h_calibration_intercept,-0.11574462246166482
official,linear_cox,2347,2,24,48h_calibration_slope,1.3124044880891135
official,linear_cox,2347,2,24,72h_threshold,0.4470858699682
official,linear_cox,2347,2,24,72h_tp_ipcw,68.95213970045673
official,linear_cox,2347,2,24,72h_tn_ipcw,1137.1736615180214
official,linear_cox,2347,2,24,72h_fp_ipcw,18.074283361875843
official,linear_cox,2347,2,24,72h_fn_ipcw,22.069608869911985
official,linear_cox,2347,2,24,72h_tss,0.7418894020721531
official,linear_cox,2347,2,24,72h_hss2,0.7571983518575819
official,linear_cox,2347,2,24,72h_far,0.20768730606025435
official,linear_cox,2347,2,24,72h_precision,0.7923126939397457
official,linear_cox,2347,2,24,72h_recall,0.7575347736497281
official,linear_cox,2347,2,24,72h_f1,0.7745335328991675
official,linear_cox,2347,2,24,72h_alert_fraction,0.08941176470588236
official,linear_cox,2347,2,24,72h_known_count,850.0
official,linear_cox,2347,2,24,72h_auc,0.9562335443256954
official,linear_cox,2347,2,24,72h_average_precision,0.82341440472161
official,linear_cox,2347,2,24,72h_brier,0.026693472700488212
official,linear_cox,2347,2,24,72h_km_reference_brier,0.06751678430739513
official,linear_cox,2347,2,24,72h_bss,0.6046394541103097
official,linear_cox,2347,2,24,72h_predicted_survival_mean,0.9127758248544682
official,linear_cox,2347,2,24,72h_observed_survival_km,0.9283200097187064
official,linear_cox,2347,2,24,72h_ece,0.02629998466091944
official,linear_cox,2347,2,24,72h_calibration_intercept,-0.300051668623286
official,linear_cox,2347,2,24,72h_calibration_slope,1.2966522279409451
official,linear_cox,2347,2,24,144h_threshold,0.5391435822114985
official,linear_cox,2347,2,24,144h_tp_ipcw,75.91203485644903
official,linear_cox,2347,2,24,144h_tn_ipcw,1072.7698276985016
official,linear_cox,2347,2,24,144h_fp_ipcw,10.727698276985016
official,linear_cox,2347,2,24,144h_fn_ipcw,35.82306055650974
official,linear_cox,2347,2,24,144h_tss,0.6694919488508138
official,linear_cox,2347,2,24,144h_hss2,0.7444736676806086
official,linear_cox,2347,2,24,144h_far,0.12381961357687084
official,linear_cox,2347,2,24,144h_precision,0.8761803864231291
official,linear_cox,2347,2,24,144h_recall,0.6793929389498237
official,linear_cox,2347,2,24,144h_f1,0.7653393871863727
official,linear_cox,2347,2,24,144h_alert_fraction,0.12166666666666667
official,linear_cox,2347,2,24,144h_known_count,600.0
official,linear_cox,2347,2,24,144h_auc,0.9308682267452516
official,linear_cox,2347,2,24,144h_average_precision,0.7980685198304862
official,linear_cox,2347,2,24,144h_brier,0.03543907809195413
official,linear_cox,2347,2,24,144h_km_reference_brier,0.08158930098774504
official,linear_cox,2347,2,24,144h_bss,0.5656406212221724
official,linear_cox,2347,2,24,144h_predicted_survival_mean,0.8939822905665005
official,linear_cox,2347,2,24,144h_observed_survival_km,0.9112654249610479
official,linear_cox,2347,2,24,144h_ece,0.041434711929696916
official,linear_cox,2347,2,24,144h_calibration_intercept,-0.5322839187535164
official,linear_cox,2347,2,24,144h_calibration_slope,1.2139486907765211
official,linear_cox,2347,2,24,integrated_brier_score,0.027832338478857202
official,linear_cox,2347,2,24,integrated_auc,0.9531705040497859
official,logistic,2345,2,24,harrell_c_index,0.934018693360634
official,logistic,2345,2,24,uno_c_index,0.8210333567792274
official,logistic,2345,2,24,event_event_pairs,5777.0
official,logistic,2345,2,24,event_event_fraction,0.054762965561043125
official,logistic,2345,2,24,event_event_c_index,0.6962956551843518
official,logistic,2345,2,24,event_censored_pairs,99714.0
official,logistic,2345,2,24,event_censored_fraction,0.9452370344389569
official,logistic,2345,2,24,event_censored_c_index,0.9477906813486572
official,logistic,2345,2,24,12h_threshold,0.08868009816692013
official,logistic,2345,2,24,12h_tp_ipcw,52.69237831749505
official,logistic,2345,2,24,12h_tn_ipcw,1151.1502760576718
official,logistic,2345,2,24,12h_fp_ipcw,52.22609948087736
official,logistic,2345,2,24,12h_fn_ipcw,6.2290129961788026
official,logistic,2345,2,24,12h_tss,0.8508830176345881
official,logistic,2345,2,24,12h_hss2,0.6205325354884473
official,logistic,2345,2,24,12h_far,0.4977778993443187
official,logistic,2345,2,24,12h_precision,0.5022221006556813
official,logistic,2345,2,24,12h_recall,0.8942826559709353
official,logistic,2345,2,24,12h_f1,0.6432180226103569
official,logistic,2345,2,24,12h_alert_fraction,0.08512467755803955
official,logistic,2345,2,24,12h_known_count,1163.0
official,logistic,2345,2,24,12h_auc,0.9687723893567087
official,logistic,2345,2,24,12h_average_precision,0.783170139237657
official,logistic,2345,2,24,12h_brier,0.01997053632150987
official,logistic,2345,2,24,12h_km_reference_brier,0.04357689317292897
official,logistic,2345,2,24,12h_bss,0.5417172986091616
official,logistic,2345,2,24,12h_predicted_survival_mean,0.9580836259893389
official,logistic,2345,2,24,12h_observed_survival_km,0.9541362661402012
official,logistic,2345,2,24,12h_ece,0.012221512419973074
official,logistic,2345,2,24,12h_calibration_intercept,0.357397471935769
official,logistic,2345,2,24,12h_calibration_slope,1.217108483714764
official,logistic,2345,2,24,24h_threshold,0.2879615884260869
official,logistic,2345,2,24,24h_tp_ipcw,56.44656068879993
official,logistic,2345,2,24,24h_tn_ipcw,1144.903062982137
official,logistic,2345,2,24,24h_fp_ipcw,36.25331455816776
official,logistic,2345,2,24,24h_fn_ipcw,12.670035298150271
official,logistic,2345,2,24,24h_tss,0.785992994044012
official,logistic,2345,2,24,24h_hss2,0.677217092257739
official,logistic,2345,2,24,24h_far,0.39108266825152654
official,logistic,2345,2,24,24h_precision,0.6089173317484735
official,logistic,2345,2,24,24h_recall,0.8166860633509427
official,logistic,2345,2,24,24h_f1,0.6976614958708645
official,logistic,2345,2,24,24h_alert_fraction,0.07899628252788105
official,logistic,2345,2,24,24h_known_count,1076.0
official,logistic,2345,2,24,24h_auc,0.968061929869203
official,logistic,2345,2,24,24h_average_precision,0.7683421650628105
official,logistic,2345,2,24,24h_brier,0.023073010552811357
official,logistic,2345,2,24,24h_km_reference_brier,0.05125594252633338
official,logistic,2345,2,24,24h_bss,0.5498471120503283
official,logistic,2345,2,24,24h_predicted_survival_mean,0.9410913942834415
official,logistic,2345,2,24,24h_observed_survival_km,0.946025556578541
official,logistic,2345,2,24,24h_ece,0.009458340407852435
official,logistic,2345,2,24,24h_calibration_intercept,-0.07795484098492995
official,logistic,2345,2,24,24h_calibration_slope,1.226647807954445
official,logistic,2345,2,24,48h_threshold,0.4085461532246497
official,logistic,2345,2,24,48h_tp_ipcw,66.16369352165201
official,logistic,2345,2,24,48h_tn_ipcw,1116.1526861581901
official,logistic,2345,2,24,48h_fp_ipcw,25.186343274353455
official,logistic,2345,2,24,48h_fn_ipcw,17.63242892034135
official,logistic,2345,2,24,48h_tss,0.7675120536725997
official,logistic,2345,2,24,48h_hss2,0.7367427725120658
official,logistic,2345,2,24,48h_far,0.2757124589954713
official,logistic,2345,2,24,48h_precision,0.7242875410045286
official,logistic,2345,2,24,48h_recall,0.7895794172033778
official,logistic,2345,2,24,48h_f1,0.755525485794352
official,logistic,2345,2,24,48h_alert_fraction,0.08626198083067092
official,logistic,2345,2,24,48h_known_count,939.0
official,logistic,2345,2,24,48h_auc,0.9575234846341091
official,logistic,2345,2,24,48h_average_precision,0.8082214743212061
official,logistic,2345,2,24,48h_brier,0.02512182590934025
official,logistic,2345,2,24,48h_km_reference_brier,0.061692278013956325
official,logistic,2345,2,24,48h_bss,0.5927881621804099
official,logistic,2345,2,24,48h_predicted_survival_mean,0.9228377843871064
official,logistic,2345,2,24,48h_observed_survival_km,0.9341837307990893
official,logistic,2345,2,24,48h_ece,0.021021767452378996
official,logistic,2345,2,24,48h_calibration_intercept,-0.3365530546327012
official,logistic,2345,2,24,48h_calibration_slope,1.1764398688787854
official,logistic,2345,2,24,72h_threshold,0.21189927173099532
official,logistic,2345,2,24,72h_tp_ipcw,74.54206568019657
official,logistic,2345,2,24,72h_tn_ipcw,1098.012714233957
official,logistic,2345,2,24,72h_fp_ipcw,57.23523064594015
official,logistic,2345,2,24,72h_fn_ipcw,16.47968289017216
official,logistic,2345,2,24,72h_tss,0.7694041775702121
official,logistic,2345,2,24,72h_hss2,0.6378539624189951
official,logistic,2345,2,24,72h_far,0.4343330167002987
official,logistic,2345,2,24,72h_precision,0.5656669832997013
official,logistic,2345,2,24,72h_recall,0.8189478542325327
official,logistic,2345,2,24,72h_f1,0.6691416986533567
official,logistic,2345,2,24,72h_alert_fraction,0.12588235294117647
official,logistic,2345,2,24,72h_known_count,850.0
official,logistic,2345,2,24,72h_auc,0.9531985284073159
official,logistic,2345,2,24,72h_average_precision,0.8150604531159249
official,logistic,2345,2,24,72h_brier,0.027852430919485367
official,logistic,2345,2,24,72h_km_reference_brier,0.06751678430739513
official,logistic,2345,2,24,72h_bss,0.587473971025088
official,logistic,2345,2,24,72h_predicted_survival_mean,0.9068968740015613
official,logistic,2345,2,24,72h_observed_survival_km,0.9283200097187064
official,logistic,2345,2,24,72h_ece,0.029966805944978935
official,logistic,2345,2,24,72h_calibration_intercept,-0.5091984520293499
official,logistic,2345,2,24,72h_calibration_slope,1.214009220236023
official,logistic,2345,2,24,144h_threshold,0.40534001732403446
official,logistic,2345,2,24,144h_tp_ipcw,83.04476910255018
official,logistic,2345,2,24,144h_tn_ipcw,1044.8778121783403
official,logistic,2345,2,24,144h_fp_ipcw,38.619713797146055
official,logistic,2345,2,24,144h_fn_ipcw,28.690326310408604
official,logistic,2345,2,24,144h_tss,0.7075854882131909
official,logistic,2345,2,24,144h_hss2,0.680468403122156
official,logistic,2345,2,24,144h_far,0.3174280026241124
official,logistic,2345,2,24,144h_precision,0.6825719973758876
official,logistic,2345,2,24,144h_recall,0.7432290525696265
official,logistic,2345,2,24,144h_f1,0.7116102754162299
official,logistic,2345,2,24,144h_alert_fraction,0.15333333333333332
official,logistic,2345,2,24,144h_known_count,600.0
official,logistic,2345,2,24,144h_auc,0.9434206267640979
official,logistic,2345,2,24,144h_average_precision,0.8213449734803296
official,logistic,2345,2,24,144h_brier,0.037925296244252935
official,logistic,2345,2,24,144h_km_reference_brier,0.08158930098774504
official,logistic,2345,2,24,144h_bss,0.5351682661192375
official,logistic,2345,2,24,144h_predicted_survival_mean,0.8230668084506667
official,logistic,2345,2,24,144h_observed_survival_km,0.9112654249610479
official,logistic,2345,2,24,144h_ece,0.06609806807245394
official,logistic,2345,2,24,144h_calibration_intercept,-0.8009313754741548
official,logistic,2345,2,24,144h_calibration_slope,1.3179731229791358
official,logistic,2345,2,24,integrated_brier_score,0.02909309529266843
official,logistic,2345,2,24,integrated_auc,0.9540529138792668
official,logistic,2346,2,24,harrell_c_index,0.934018693360634
official,logistic,2346,2,24,uno_c_index,0.8210333567792274
official,logistic,2346,2,24,event_event_pairs,5777.0
official,logistic,2346,2,24,event_event_fraction,0.054762965561043125
official,logistic,2346,2,24,event_event_c_index,0.6962956551843518
official,logistic,2346,2,24,event_censored_pairs,99714.0
official,logistic,2346,2,24,event_censored_fraction,0.9452370344389569
official,logistic,2346,2,24,event_censored_c_index,0.9477906813486572
official,logistic,2346,2,24,12h_threshold,0.08868009816692013
official,logistic,2346,2,24,12h_tp_ipcw,52.69237831749505
official,logistic,2346,2,24,12h_tn_ipcw,1151.1502760576718
official,logistic,2346,2,24,12h_fp_ipcw,52.22609948087736
official,logistic,2346,2,24,12h_fn_ipcw,6.2290129961788026
official,logistic,2346,2,24,12h_tss,0.8508830176345881
official,logistic,2346,2,24,12h_hss2,0.6205325354884473
official,logistic,2346,2,24,12h_far,0.4977778993443187
official,logistic,2346,2,24,12h_precision,0.5022221006556813
official,logistic,2346,2,24,12h_recall,0.8942826559709353
official,logistic,2346,2,24,12h_f1,0.6432180226103569
official,logistic,2346,2,24,12h_alert_fraction,0.08512467755803955
official,logistic,2346,2,24,12h_known_count,1163.0
official,logistic,2346,2,24,12h_auc,0.9687723893567087
official,logistic,2346,2,24,12h_average_precision,0.783170139237657
official,logistic,2346,2,24,12h_brier,0.01997053632150987
official,logistic,2346,2,24,12h_km_reference_brier,0.04357689317292897
official,logistic,2346,2,24,12h_bss,0.5417172986091616
official,logistic,2346,2,24,12h_predicted_survival_mean,0.9580836259893389
official,logistic,2346,2,24,12h_observed_survival_km,0.9541362661402012
official,logistic,2346,2,24,12h_ece,0.012221512419973074
official,logistic,2346,2,24,12h_calibration_intercept,0.357397471935769
official,logistic,2346,2,24,12h_calibration_slope,1.217108483714764
official,logistic,2346,2,24,24h_threshold,0.2879615884260869
official,logistic,2346,2,24,24h_tp_ipcw,56.44656068879993
official,logistic,2346,2,24,24h_tn_ipcw,1144.903062982137
official,logistic,2346,2,24,24h_fp_ipcw,36.25331455816776
official,logistic,2346,2,24,24h_fn_ipcw,12.670035298150271
official,logistic,2346,2,24,24h_tss,0.785992994044012
official,logistic,2346,2,24,24h_hss2,0.677217092257739
official,logistic,2346,2,24,24h_far,0.39108266825152654
official,logistic,2346,2,24,24h_precision,0.6089173317484735
official,logistic,2346,2,24,24h_recall,0.8166860633509427
official,logistic,2346,2,24,24h_f1,0.6976614958708645
official,logistic,2346,2,24,24h_alert_fraction,0.07899628252788105
official,logistic,2346,2,24,24h_known_count,1076.0
official,logistic,2346,2,24,24h_auc,0.968061929869203
official,logistic,2346,2,24,24h_average_precision,0.7683421650628105
official,logistic,2346,2,24,24h_brier,0.023073010552811357
official,logistic,2346,2,24,24h_km_reference_brier,0.05125594252633338
official,logistic,2346,2,24,24h_bss,0.5498471120503283
official,logistic,2346,2,24,24h_predicted_survival_mean,0.9410913942834415
official,logistic,2346,2,24,24h_observed_survival_km,0.946025556578541
official,logistic,2346,2,24,24h_ece,0.009458340407852435
official,logistic,2346,2,24,24h_calibration_intercept,-0.07795484098492995
official,logistic,2346,2,24,24h_calibration_slope,1.226647807954445
official,logistic,2346,2,24,48h_threshold,0.4085461532246497
official,logistic,2346,2,24,48h_tp_ipcw,66.16369352165201
official,logistic,2346,2,24,48h_tn_ipcw,1116.1526861581901
official,logistic,2346,2,24,48h_fp_ipcw,25.186343274353455
official,logistic,2346,2,24,48h_fn_ipcw,17.63242892034135
official,logistic,2346,2,24,48h_tss,0.7675120536725997
official,logistic,2346,2,24,48h_hss2,0.7367427725120658
official,logistic,2346,2,24,48h_far,0.2757124589954713
official,logistic,2346,2,24,48h_precision,0.7242875410045286
official,logistic,2346,2,24,48h_recall,0.7895794172033778
official,logistic,2346,2,24,48h_f1,0.755525485794352
official,logistic,2346,2,24,48h_alert_fraction,0.08626198083067092
official,logistic,2346,2,24,48h_known_count,939.0
official,logistic,2346,2,24,48h_auc,0.9575234846341091
official,logistic,2346,2,24,48h_average_precision,0.8082214743212061
official,logistic,2346,2,24,48h_brier,0.02512182590934025
official,logistic,2346,2,24,48h_km_reference_brier,0.061692278013956325
official,logistic,2346,2,24,48h_bss,0.5927881621804099
official,logistic,2346,2,24,48h_predicted_survival_mean,0.9228377843871064
official,logistic,2346,2,24,48h_observed_survival_km,0.9341837307990893
